rec_id,stage,public
ahsv6Swye4.npy,W,True
mZ5LodVhi0.npy,N2,False
eCgtHAGry7.npy,W,True
8BYa5jpcS6.npy,N2,False
59zhLNTtUM.npy,N2,False
cFZEjuwOgx.npy,N2,False
e1GZHKcWWM.npy,N2,True
OoN6wpbxQX.npy,N3,False
t41y4syhha.npy,N3,False
YnxbbpIW86.npy,N3,True
uLLkEebjtM.npy,N3,False
gphT2QoBZF.npy,N3,False
GF2PEmLnDA.npy,N3,False
mUJV6fTVnh.npy,N3,False
cQZKaxD1Tl.npy,N2,False
qiC4Ks0W7c.npy,N2,True
1XkuLDNvaY.npy,W,True
ZyPfymtK0d.npy,W,True
xC9mO6MjEG.npy,W,True
N5j9G8ORa2.npy,W,False
FNlYT4gkYb.npy,N1,False
lBQOdbm9Ty.npy,N1,False
8LoT9Q7yax.npy,W,True
UKEo5M6LpD.npy,N1,True
IrPVFTgT23.npy,N1,False
Oz4byGX7Lj.npy,N2,False
61Ce9z2SHQ.npy,N2,False
3RuV5Rz42r.npy,N1,False
3qZ9LWa7jZ.npy,N1,False
8lyXv4Pkgs.npy,N2,True
b8obYp9hmk.npy,N2,False
UaN8KcSngL.npy,N2,False
uC3DmYrIPU.npy,N3,False
16SXu5DccB.npy,N1,True
R1Jv9X09l7.npy,N2,False
6gyknUktZ3.npy,R,False
aLwJHi3BLX.npy,R,False
uDHECHEg8x.npy,R,False
ndAece5veD.npy,R,False
YCEFjgWFK3.npy,R,False
rWY0Tvf7w1.npy,W,True
eLUMxqhd0E.npy,N1,True
sDy7qGIE6q.npy,W,False
bwGanoJydS.npy,W,False
LbsuW5qgmo.npy,N2,True
rwHE0ABCZy.npy,N2,False
RgcWxEnlcl.npy,N2,False
U1XnjxisDa.npy,N2,False
bo8hIudNE8.npy,N3,True
1gDE67fvNa.npy,N3,False
4hRAJQrLZw.npy,N3,False
icDLJdZhow.npy,N3,True
KrKz3tVDgm.npy,N3,True
UbFMpKgDTu.npy,N3,False
n7KIfDLTao.npy,N2,False
9XSzgzqCD3.npy,N3,False
T9FdwJ0UH7.npy,N3,False
6oChn4wgsF.npy,N3,False
YzE7EgRBST.npy,N3,False
zOBSifpiwH.npy,N3,False
4g1GhtAoY4.npy,N3,False
MFXfq1Dgb7.npy,N2,True
bFoOGRjuzA.npy,N2,False
y3iN25r8MV.npy,W,False
l9voPvlSAM.npy,N1,True
EJs5jYQvG7.npy,N2,False
IOotTCVVrv.npy,N1,False
E8Tu81dDV5.npy,N2,True
IRsRGWdxiZ.npy,N2,False
ODlQWm2l9m.npy,N2,False
xG45Cn93La.npy,N2,False
mWjelrhWLY.npy,N2,False
CEMzOOSeZX.npy,N2,True
2jFn6K1izi.npy,N2,False
tQTsXEvSyR.npy,N2,True
zLYLL5bvoq.npy,N2,False
yCenSe2HQq.npy,N2,False
NW5Ttygubs.npy,N2,False
B08JK0ily9.npy,N2,False
jEBBWUhari.npy,N2,False
OpT4GluUJj.npy,N3,False
LAkVxewJze.npy,N3,False
gFXy5qYgKL.npy,N3,False
DDCzcDh76m.npy,N3,False
FFbBeEc8SH.npy,N3,False
97VUU0Ff3m.npy,N3,True
i9mTQFMUK8.npy,R,False
DAFCI226Tu.npy,R,False
TthIx3GVXl.npy,R,False
q8nvGClEi0.npy,R,True
j6Xblk7a7e.npy,R,True
bMnVqqaoGf.npy,R,True
S4N3hZ3u1S.npy,N2,False
saiLHfRmEB.npy,N2,False
tJVjpe7QRC.npy,N2,False
wAnicKfDC4.npy,N2,False
oCPGfUz02G.npy,N2,True
pnZLBg2lgy.npy,W,False
T2kcQuFhXM.npy,N2,True
F0m7BtM9XT.npy,N2,False
BR7KtZavXe.npy,N1,True
Ooxc5CFLqj.npy,N2,True
bZiSo060Mo.npy,N2,False
YC7Bm5rUTZ.npy,N2,False
ItioRycQKc.npy,N2,True
uzNPw5ZhZO.npy,N2,False
x3fCs8CkAt.npy,N2,True
GJrzbkswUd.npy,W,False
bRMwSKIcdD.npy,W,False
1Eo57KELYt.npy,N2,True
Zj8jgpN0Le.npy,N2,True
3Mz4sjcAQI.npy,N2,False
7I7UywUY0J.npy,N2,False
cvGeJCe5HZ.npy,N2,False
30RNu0mjCI.npy,N2,True
aPOJbhy6ly.npy,W,False
sw5jQK0UPj.npy,W,False
a0YCOk2QWx.npy,N2,True
bCB9cjDbKn.npy,N2,False
3EjM1Ib740.npy,N2,True
Do7i5QZblE.npy,N2,False
50lENcMUDj.npy,N2,True
lwOPClj2ZM.npy,N2,False
4ePsAmozPQ.npy,N2,True
26x3uhR8G1.npy,N2,True
MgW0IDVJG2.npy,N2,False
w3Gn0uzs0k.npy,N3,True
8gZw3C6uhf.npy,N3,False
aYH5bcpgpy.npy,N3,True
3qDISmgRPY.npy,N3,False
wEgAE5Bhb0.npy,N3,True
1wzXzTlT5w.npy,N3,True
PDZy7v3hIC.npy,N3,False
nMgYY83AWH.npy,N3,True
JccAHf5i37.npy,N3,False
T4ypxCcSaF.npy,N3,True
5c3HtsdtdA.npy,N3,False
siMTkxuoDZ.npy,N3,False
wprwZs0UTE.npy,N2,False
9GCjpVmOTG.npy,N2,False
3NBXg26qM5.npy,R,False
MNDlaCTQMZ.npy,R,True
ZMB96Yrj94.npy,R,False
ak0j7T08ax.npy,R,True
A1lnWQwn1V.npy,R,False
KqVnUw8cf9.npy,N2,False
4KSZnBQb6Q.npy,N2,False
ceC1JIoZtA.npy,N2,True
tGpM19rvos.npy,N2,False
mjZJYckYtt.npy,N2,False
l8ySPk6XVI.npy,N2,False
UO0phtkU8l.npy,N2,True
VeoYyZWJWH.npy,N2,False
VzZSwQumVr.npy,W,False
1wz0anUom7.npy,W,False
pWPIuuzZ22.npy,W,False
DZ4ztmfzj1.npy,N2,False
o8MSRd5UXA.npy,N2,False
Q0qyGph4j4.npy,W,True
YvDqPus692.npy,N1,False
7V6TJWOgQd.npy,N2,False
bPZNHkPFLQ.npy,W,True
VBDyvzByPv.npy,N2,False
XtjK6vSYnv.npy,N2,False
bKSsfgK2QR.npy,N2,False
kgyBJ2WBod.npy,N2,True
87f12w5NJ5.npy,N2,True
F5KRji0m97.npy,N2,False
Ookk5p1kGk.npy,N2,False
ncUjilqMeR.npy,N2,False
vkBlSPGObR.npy,N2,False
Jmfy40joGh.npy,N3,False
3MWjiX56ZZ.npy,N3,False
VIUj2Exyil.npy,N2,False
AQNX3mrM7V.npy,N2,False
dHcpujJEL4.npy,N2,False
FOwBahSoJM.npy,N2,False
STa3NoGzTb.npy,R,False
KyJX5mWfP1.npy,R,False
ArhZfhiVqs.npy,R,False
9AwUOlPhSu.npy,R,False
MJZerEoYNu.npy,R,False
Mr3sfWNg4z.npy,R,True
nC2bBG8Cp8.npy,R,False
CvdyNqABKQ.npy,R,True
KRT02I5LXn.npy,R,False
ShbJvZufjL.npy,R,False
Tyl2y3r9A7.npy,R,False
fL7rmkwCfV.npy,R,False
zdKadqfEBY.npy,R,False
UODIKD1VPD.npy,W,True
QGUMmE1U8y.npy,N3,False
hCelFX2oT8.npy,W,True
Xtry7BnBod.npy,W,True
nADqxzszAc.npy,W,False
B7NRApsjUC.npy,W,True
ieNVkEbfSv.npy,W,False
DfM0TEB4Ak.npy,W,False
jgm5Qof3Yj.npy,W,False
RC8cu7DUn9.npy,W,False
oeASvA4j8a.npy,W,False
WGFUg9hpXF.npy,W,False
DeTvZc2ppp.npy,W,False
AzXR4vML56.npy,W,True
EG7lBsXAXi.npy,W,False
QqozyKLlnD.npy,N2,True
3hJYsdTQ33.npy,N2,True
cmxAUPuVA7.npy,W,False
Nn6YBAi2fZ.npy,W,False
sznA4wRWbr.npy,W,False
hq06gRBOXT.npy,W,False
Akreb73aFo.npy,W,False
jhkKDOGuBL.npy,W,False
Qzgq14EYgo.npy,W,False
dn8y9RiRkA.npy,N3,False
AW4dQRaMHQ.npy,N3,False
9Kb2sDApIX.npy,N3,True
GolSVjplFX.npy,N3,False
RB7BTm7c9Q.npy,N3,False
iv6MciULly.npy,N3,False
8ChfC0dP0D.npy,N2,True
7bNREdxsJt.npy,N3,False
KvtPMQHIFt.npy,N3,False
NvjDA4MqTl.npy,N3,False
ibsR505mze.npy,N2,True
o9wTHUOKP5.npy,N2,True
klsOqljf9J.npy,R,False
MLx4hKNNKo.npy,R,False
8koPdsDCbE.npy,R,False
THHc2RpUu8.npy,N2,True
elOzPn7THP.npy,N2,False
2AlGQGTJhf.npy,N2,False
ZG0Oh6QR4J.npy,N3,True
pqaK3ZOQBy.npy,N3,True
X2zMQBQrHg.npy,N3,True
UuqjTToRk9.npy,N3,False
syOAAfb8ds.npy,N3,True
t855q7byS6.npy,N2,False
wdGXRM2ibh.npy,W,False
887d2fUZdy.npy,W,False
ORog5SazIy.npy,W,True
CDTigdOHnq.npy,N3,False
WlaWxfvA9f.npy,N3,False
PENQxWGsW0.npy,N3,True
Yjq0hl8aoz.npy,N1,False
s71DjGZmyk.npy,N3,False
kj8HNXG55P.npy,N3,True
Eybgt0cPat.npy,N3,False
d44VIAitbj.npy,W,True
ROOMYQpx3c.npy,N1,False
US2sS0pgy3.npy,N1,False
AqoFCHkQ1u.npy,W,False
2CQWNyJGW8.npy,W,False
VULygH0kIz.npy,R,True
afkNbSZcRW.npy,R,False
tyHTHDlEr5.npy,R,False
9fyBqrHD4I.npy,W,False
TgQKCSADmA.npy,N1,True
xDwQuQMyjZ.npy,N2,False
dXztd96Gsb.npy,N2,True
AJpmrehU9z.npy,N2,False
RMJu8YGxir.npy,N3,False
RrBqhnWieR.npy,N3,False
mdj3jde9B7.npy,N3,False
X5UxOdSwkj.npy,N3,False
dinYVVaVut.npy,N3,False
XGKDoUmsvv.npy,W,False
WzuEf4m5jC.npy,N2,True
bHLfFd6qCz.npy,N3,False
dLSKoUW0g5.npy,N1,False
EK51FfnZn4.npy,N3,False
61V0TiNhb3.npy,N2,False
qTblmZ1san.npy,N1,False
YSIKDeOOoV.npy,W,False
4vtozE569z.npy,N1,True
Sh95EJH9Oq.npy,N1,False
5ROdVAqlG1.npy,N1,True
k8KAXSxNtS.npy,R,False
th9rTcprwa.npy,R,True
PTcci6iMQT.npy,R,False
F1scLp3d4i.npy,R,False
ubMtc55D0P.npy,R,True
jHlOZC0aRQ.npy,R,False
kdybetYqqL.npy,R,False
d6Tq6XPAIl.npy,W,False
dQoapf9qfm.npy,W,False
3cvK16jD5T.npy,N1,False
c8iDoRn6Yd.npy,N1,True
lTit6XgJK3.npy,N2,False
5AOjUmdtH4.npy,N1,False
jwNaJfg5hL.npy,N2,False
HD3dQ0u1UE.npy,N2,True
euqeLDlWA6.npy,N2,False
BUIuGxLXEX.npy,N2,False
0bQetUfYKF.npy,N2,False
ZzmoRyaaWH.npy,W,False
nepkHf8USp.npy,W,False
c62TMLAX24.npy,W,True
j11ALLCmph.npy,W,True
1qJ4UMIM4v.npy,W,False
MykfDZCQPE.npy,W,False
GE60Sv5S1y.npy,W,False
VzJZnpRUh8.npy,N1,False
3RgQjO8lER.npy,R,True
OwA3cHPCsG.npy,R,False
lr22pxUkNX.npy,R,False
M1u8RievBC.npy,R,False
CLDHYekF6d.npy,R,True
8szCqYiwgp.npy,R,False
r24dUwihLw.npy,R,False
o3RzKjtj2P.npy,R,True
Dx7uqkmD09.npy,W,True
EEPO4q8xTR.npy,W,True
yyDUd0wtPz.npy,N2,False
66R4uzCghL.npy,N3,False
rTRxHZuMaJ.npy,N3,True
PHKP2xUgdN.npy,W,False
knYulxi66u.npy,N3,False
nSKn1EYDyp.npy,W,False
UZB3asvjNL.npy,N2,False
TDzsJnCuTF.npy,N3,True
n7cEN1aqP7.npy,N3,False
LbgdcCAsEN.npy,N3,True
EB2Mopb91Q.npy,W,False
SybZnvLHd0.npy,W,False
B2UySXgJx5.npy,R,True
gnwDMIHiS1.npy,R,True
aAL85DvmuT.npy,N1,False
aKUlGYCSsw.npy,W,True
gtZFcP33bt.npy,W,False
cMR7lURU3K.npy,N1,True
TuElLVjuxC.npy,N1,False
MFIg2c8HXr.npy,N2,False
diZA4rqIOQ.npy,N2,False
cDVHU8Bl6s.npy,N2,False
5zkCdhSMNZ.npy,N3,False
4c6DgaccgC.npy,N3,True
r7YXAUJlv9.npy,N3,True
cfAPRvFkX3.npy,N3,False
nmugDnuSLY.npy,N3,False
wsFOaLq1gS.npy,W,False
wbYyhqPzW6.npy,W,False
jHnIBQv1sP.npy,N1,True
3AhUWGmBMP.npy,R,False
cQKSlgSPcA.npy,R,True
HRWEvDWc2v.npy,R,False
C6OJsajP2x.npy,R,True
vNr2hzoACU.npy,W,False
au6Sfk6EX0.npy,W,True
239ZLWno3C.npy,W,False
ZNSIDoS6gz.npy,W,True
ZjqNDWxDgK.npy,W,True
vGB1fhqEFA.npy,W,False
dgIpggLxTn.npy,W,True
wGJBWN3vBo.npy,W,True
1G6eAlCAcV.npy,W,False
pSvN8tlHG4.npy,W,True
gSHh1xvMtB.npy,W,True
yLe2vm5FG6.npy,W,True
mSvnlwc7w9.npy,N1,True
iClr2lDwLy.npy,N2,False
p3ZWsc0xYW.npy,W,False
bwEFBX1jvS.npy,W,False
UWbwbkyuqa.npy,N2,False
L9sagfWMGy.npy,N2,False
gaIjnuwkiF.npy,N2,False
hqxkrElosp.npy,N3,False
KLI7H5O0K8.npy,N3,False
xS1n1BxAXE.npy,N3,True
6Jg4l92TNZ.npy,W,False
FeHRzO6E0n.npy,W,False
1FnYyHxRiD.npy,W,False
NOMU8p1QwE.npy,W,False
HxW5jYcH56.npy,W,False
NjKi47nFoV.npy,W,False
tYdAm7WlFC.npy,W,False
jwQFXPLdLZ.npy,W,False
rgDfohkHgP.npy,W,False
v0eJH0WYsc.npy,W,True
fRuY4kSWIs.npy,W,True
yx5nQwQnyT.npy,W,True
StRXfEusOG.npy,W,True
gMmimgLAK5.npy,W,False
JQQjyOFEU5.npy,W,False
FsYBG2DPq5.npy,W,True
ylA8oCvGQO.npy,W,False
7Tr7OfxyEu.npy,W,True
p1eWPSRiTY.npy,W,False
SQwrdcvq7O.npy,W,False
SYjmW9ifPv.npy,W,False
LpScl0US6F.npy,W,True
hJd3Fi0eRI.npy,W,False
rfbZDN0zQj.npy,W,False
V3TogZrzY0.npy,W,False
96I7N6kWat.npy,W,False
Ep1WJr4Vez.npy,W,False
StYD5yan7m.npy,W,True
egMAIcqQtB.npy,R,True
o8YSmcKb5z.npy,W,False
0bwqErxkWt.npy,N1,False
1N242XKL2G.npy,W,True
sFLKl6SSg4.npy,R,False
ayTehRPvma.npy,R,False
pbGjP2e8Qc.npy,R,False
TcjRjpQFjb.npy,R,False
GRcH6Z9sd9.npy,R,True
CwNNSJidXs.npy,R,True
WDNQawIGuW.npy,N2,False
6Q4yKatqs3.npy,N1,True
HksCQlmjD6.npy,N2,False
3oDmHMpWIp.npy,N2,False
FFGEOFcRow.npy,N2,False
ERV3UDtseT.npy,N3,True
Juo6wlVSet.npy,N3,False
T8pRuJqAaw.npy,N2,False
n7HDDmIAUv.npy,N2,True
8JlDsUSoIl.npy,W,False
gsoZzLpUD1.npy,W,False
Y3sC2zZJV1.npy,W,False
Ab7VdvvoIj.npy,W,False
GLT5ckPmP1.npy,W,False
DJxie7Xbod.npy,W,False
BxLFVMLnoY.npy,W,False
2jOsIQoSbb.npy,N2,False
AOf4azXGLJ.npy,N2,False
biPlrnHZ3W.npy,N2,False
lMkRO2Xu8t.npy,N2,True
EZu2CD7f9B.npy,N2,False
p3jPM7Or6O.npy,N3,False
6LapTSNglJ.npy,N3,False
yYewny1I0a.npy,N3,False
2tJoz9ewnp.npy,N3,False
R2r6rVW4dv.npy,N3,False
sWWQvWRGqp.npy,N3,True
Cxd8c8Mtxm.npy,N3,False
5zVOKYtqxv.npy,N2,False
YcCHb0O8Qm.npy,W,False
J6DAEh5QRw.npy,N2,True
eQKHpm0SWH.npy,W,False
O2yxz4phlV.npy,N3,False
RkBPW4Rerg.npy,N3,True
XT71hNdl2v.npy,N3,True
aiNFCiY16y.npy,W,True
jkWCqHHQKR.npy,W,False
mabf5PNzI8.npy,W,False
T3MaTaJ3er.npy,W,True
eeJknWyZeJ.npy,N1,False
NoZHoI2CR4.npy,W,True
UMdMn5CqsQ.npy,N1,False
FyBAMx5sHI.npy,N1,False
Pu7d1C6aXV.npy,N1,False
bFfjNbkIMt.npy,N2,False
rl5cGKnNVV.npy,W,False
2zuIDP9MUp.npy,W,False
W9PjvmvT36.npy,N2,False
kSd7dphURh.npy,W,False
lT24cgdX8f.npy,N2,False
JxnA3A3Rbn.npy,N2,False
3el6mSzccT.npy,W,False
k9Cux7sYHH.npy,N2,True
gvVIKQNXoP.npy,N2,False
hnVgVQeN7H.npy,N2,False
rdYk9kf9kz.npy,N2,False
XzAtaRuzmu.npy,N2,True
qd0kHVc2AY.npy,N3,False
0lWLnbBrza.npy,N3,False
2Jfj6qN8El.npy,N3,False
g48W85JX8B.npy,N3,True
gnt0UbHnT2.npy,N3,False
zMUaEsMKga.npy,N3,False
32eyxZZhM7.npy,N3,False
GHVcNZNVqH.npy,N3,True
CC1edJCZoa.npy,N3,False
cEIFVxg8CB.npy,N3,False
Fr8Hp5hgcU.npy,N3,False
bHLHgvyBtA.npy,N3,False
1sewIo67q8.npy,N3,False
M5AzStNqQ7.npy,N3,False
2jdlqwMu5C.npy,W,False
b6nLgtfudu.npy,W,False
NCx6VGm3XN.npy,W,False
nPexGdIS85.npy,N1,False
aYvusFxBOs.npy,R,True
rPNG8uuaTM.npy,R,False
0RePfVDgqy.npy,R,True
F7qs4QvYK1.npy,R,False
tPYCOJwHle.npy,W,False
SvKb0ywI6B.npy,W,False
saGks5EVDz.npy,N2,False
UqbnXC59B9.npy,W,False
7QLYoDIALS.npy,W,False
C74nj52sTb.npy,W,False
GUTwpwOmtl.npy,N2,False
L2dgaqQxXo.npy,W,True
8JpbsD1cwj.npy,N2,False
OLfB5V7ihn.npy,N2,False
vgDpYcnDU8.npy,N2,True
QLtHRI5XCG.npy,N2,False
9lVaa5FhEr.npy,W,False
LuiWnysTdz.npy,N2,True
rO1mX4AIgp.npy,N2,False
YbrXXCZZm7.npy,N2,True
rp3zPVm5HP.npy,W,False
erBPmcsFjn.npy,N2,False
0ORldycJR3.npy,W,False
yiPVBjwmro.npy,N1,True
SAfUwTdpjR.npy,N2,True
FTGfWWmagK.npy,W,False
Ljxk62v7La.npy,N2,False
RBiHPLMuQ4.npy,W,False
uZeBBuDoCQ.npy,N2,False
SBIBTVXpyL.npy,N3,False
T6KsSAx5eK.npy,N3,False
x5hI602Czf.npy,N3,True
9kotbs2EXu.npy,N3,False
D8QOCBqwEy.npy,W,True
EZbpHpkwPw.npy,W,False
8hT8BMKmeb.npy,W,True
k6eINW2i3H.npy,W,True
6TE82smxDf.npy,W,True
Yrefx583UK.npy,W,True
dl2m4gAfQS.npy,W,True
xnpREfjc9c.npy,W,False
QoIZvW3vIn.npy,W,True
fYKoog1JgR.npy,W,False
3687K93zFy.npy,W,False
uXztCDyhuc.npy,W,True
jDSb1Si1Fg.npy,W,False
VtemOTXt8J.npy,W,False
eZwhccV13y.npy,W,False
PRZnngh9kz.npy,W,False
P45vT05iWQ.npy,W,False
aL3hvD3W4Y.npy,W,False
AH4ZtiKrFe.npy,W,False
iObVLMVT8M.npy,W,False
2uv3W0Tned.npy,W,True
wr4dxJJQ3Z.npy,W,True
ijnLcHcyOK.npy,W,False
d3KvyGMB3d.npy,N2,False
J8NMF8rmYQ.npy,N2,True
zzNWbHGg4I.npy,N2,False
Bm6LuLX1be.npy,N2,True
Hm4126Pyid.npy,N2,False
pYzK2sVyxo.npy,N2,False
4V3Q8KFfGE.npy,N2,False
IMINJhXcee.npy,N2,True
4FGiGht72U.npy,N2,False
YcCxiGSl45.npy,N2,False
sgavrIxGki.npy,N2,False
09fgp4AZ8A.npy,N2,True
duIzNbz8fx.npy,W,False
JHvQlwjDKx.npy,W,False
qsIvZJkIyK.npy,W,False
hoZRzHHqnY.npy,W,False
iO75JNQsh8.npy,N2,True
i5vhVfqXm5.npy,N2,False
6wkaDiFrSp.npy,N2,True
k8blNUSrlw.npy,W,False
fHLIJX09X8.npy,N2,False
oSEyDASxGM.npy,N2,False
catF1UzBu3.npy,W,False
w07STt7TEp.npy,N2,False
5MoK6V8Pr2.npy,W,False
02EcdknfXU.npy,W,False
ztlfFgpdjB.npy,N2,True
YQwywfzVDn.npy,N2,False
qasqu7gh2R.npy,W,False
PB1uT1Poi3.npy,W,False
gffpzmfdrc.npy,W,False
FC3FxVRalH.npy,W,False
eLHEoFvA4K.npy,W,False
vnMXBtKVwM.npy,W,True
qAzRhnMVSU.npy,W,False
pzt16K0AQ3.npy,W,True
KytqWdiTN5.npy,W,False
SOWKhReoTX.npy,W,False
K3hMCUQUzs.npy,R,False
h3ekt93RRd.npy,R,False
SRvOjVNgje.npy,R,True
wcHcU1RJpb.npy,R,False
nj03zhUgiL.npy,R,True
UcG0l1pml1.npy,R,True
zhvP38H7N9.npy,R,False
uxcc6PTv7Z.npy,R,False
c071S2zLGO.npy,R,False
TIbrpu4T2u.npy,N2,True
6DvYMYGU1n.npy,W,False
2MlyySbKOf.npy,N2,True
jjgNZ3y8MR.npy,N2,False
bffsxmzJzZ.npy,N3,False
MTqQxfHg2M.npy,N3,True
cPnkq48hS3.npy,N2,True
8o6g1fi3qm.npy,W,False
5KGpJqbtrD.npy,N2,False
8dZ3m1em25.npy,N2,False
nPRhVVHUon.npy,N2,False
EzcPzp6iyR.npy,R,False
nuVjkb4MRa.npy,R,True
pAlPwmvmwM.npy,R,False
aacw36HFwJ.npy,N2,True
VTxASke8Sl.npy,N2,True
XnmRnCcp72.npy,N2,False
iKrbU5ybrU.npy,N2,True
mBP80o7pw5.npy,N2,False
MScK3BG582.npy,N2,False
0WHSKc5Mdt.npy,W,True
g6HK2EveJ7.npy,W,False
lSXM6Cwvt3.npy,N2,False
V5SCGubdwD.npy,W,False
x8WsWlrDfT.npy,W,False
gflqQRay69.npy,N1,False
MDEQIpygOI.npy,W,False
V3SkvLY4Yb.npy,W,False
T0Ss18XxLP.npy,W,False
RuhmEt5XER.npy,W,False
bFFt1Dq8Iy.npy,W,False
qEzDKizDNP.npy,W,False
sEYjJxiKQP.npy,W,False
EVIVOF6Ivh.npy,W,False
DTXd4ebYY3.npy,W,False
mfELXYjQDA.npy,W,True
AGH4qlmBfD.npy,W,False
YKAZZohtwZ.npy,W,False
M03uSfG4VM.npy,W,False
bLv2TqTxyx.npy,W,False
yU0hR897dJ.npy,W,False
96VrbtNOvB.npy,W,False
UnBfDh3NJb.npy,W,False
kqwQqEZAeP.npy,W,False
gCCuCVFbAS.npy,W,False
qBresQ9ggE.npy,W,False
woBaeQOJ4y.npy,W,False
8UQQNmT1Kf.npy,W,True
tMWc7sVP1o.npy,W,True
57u3ACgFH6.npy,W,True
ailYUoHNFd.npy,W,False
5f0CWdx77X.npy,W,False
9e7PUO5QJv.npy,W,False
7MAN4sxLBd.npy,W,False
Nud4RnkvuW.npy,W,True
zWAYes7Sg2.npy,N1,False
kAIlI2VUWj.npy,N1,False
EHwnDj7JPD.npy,N2,True
kokbE25fzS.npy,W,False
CL7nXvaqR9.npy,N2,True
tlsZRwHvMV.npy,N3,True
CNvhKfDzGz.npy,N3,False
w0rQMRe5n8.npy,N3,True
lCJguMca9d.npy,N3,True
PL3MJQLIo7.npy,N3,False
O1miBYPKaL.npy,N3,False
ZsYjoBXp9W.npy,N3,True
6tmSvJSJ5g.npy,N3,False
qrpIrR5J7s.npy,N3,False
YOrnRAshrv.npy,N3,False
2KhbhQT1QR.npy,N3,False
50KvgLgNam.npy,N3,False
ocZn36LkDS.npy,N3,False
dIyD4jSjJn.npy,N3,False
wiVrMcGO2p.npy,N2,False
e8kVUEQ0ZR.npy,N2,False
2fu8SgTcJO.npy,N2,False
Nb1CPITduI.npy,N2,False
I6Mg6siKUz.npy,N1,True
BzIQVKLEds.npy,N1,True
r2UewnWwmQ.npy,N2,False
8rnJHv6w59.npy,N2,False
DcLJ9LAdTu.npy,N2,False
mqRGq8kMCP.npy,N2,False
ZjpoAnRL44.npy,N2,False
V990pg7VpY.npy,N2,False
ZnNGctQ83e.npy,N2,False
x4fK8fkE8B.npy,N3,False
2TGF4kWFtx.npy,N3,False
tJwqmSrBgq.npy,N3,False
ef7jaHzCY0.npy,N3,False
gRL8QO4Gmz.npy,N3,True
HbGTonRwd7.npy,N3,True
PkSCEpkxoB.npy,N2,False
JRZaKrs3h6.npy,N2,False
wXoeP09HRk.npy,N2,False
SIPDoIcnKZ.npy,N2,False
cK0uS3ZnTg.npy,N2,True
QwxWMQuRFn.npy,N2,False
90xXP4CU9j.npy,N2,True
cUU7hbv5VQ.npy,N2,False
evnxzZxNEC.npy,N2,False
G8eMdQbXGj.npy,N2,True
Eux2dyjvrq.npy,N2,True
ts9Vbn3ApW.npy,N2,True
B4YrG0Mbx4.npy,R,False
6QYihPPvf9.npy,R,True
bfRb3WTpTP.npy,R,False
UcFkYn338p.npy,R,False
SRQLIJQSgb.npy,R,False
zFW3drfl7c.npy,N2,False
hXqYF8BpjW.npy,N2,False
zHsCdtG696.npy,N2,False
wsn9vy5CWx.npy,N2,False
54WRP1IXGU.npy,N2,False
xWy10BKBTn.npy,N3,True
3tHLrES6Ny.npy,N3,False
VNYe2IWxyC.npy,N3,True
dPDF4IqfiW.npy,N3,False
MID2dg4QuK.npy,N3,False
0YT9I4Wc0g.npy,N2,False
2kaOMvjkdX.npy,N2,True
ROucWnNRWm.npy,N2,False
orQYmdk1eD.npy,N2,False
7vnSKuyYlF.npy,N2,False
ekar90retG.npy,N2,False
ip0GPmgYUY.npy,N2,True
6q1mBAF76N.npy,N2,False
yk8kpyBqme.npy,N2,True
RkX4yKiH60.npy,N2,False
saOIfdmJ7s.npy,N2,True
3d3VXiclTw.npy,N2,True
JABItDewmP.npy,N2,True
EP9Qr34YJh.npy,N2,True
rFEADmhfI6.npy,N2,True
eLNr0pjktr.npy,N2,True
2msJUzRVEG.npy,N2,False
GFI3FljvOx.npy,R,True
vJ32FO0fQP.npy,R,False
JHO2ofHbh4.npy,R,False
9ZQX5aJ86i.npy,R,False
P7JVee5iih.npy,W,False
NU9VvWaIH1.npy,W,False
6CPckS8tNJ.npy,W,False
35BY1VjQYM.npy,W,False
Tgj9yG1Yju.npy,W,False
uZvwHYyXVO.npy,W,False
Oe4IrgjGjR.npy,W,False
8Zn11kmu5B.npy,W,True
ZJ3z9T0Rse.npy,W,False
qqmOY08fpm.npy,W,False
zSIWqBo9TG.npy,W,False
khFeTBB7Jr.npy,W,False
4N6GTY92eA.npy,N2,False
uDO7rANFtb.npy,N2,False
u4xmFrwpLd.npy,N2,False
HRi0rNVhK1.npy,N2,False
zLQGhMrUgX.npy,N2,False
Bl2wR0PVvP.npy,N2,False
wWEsNOGPF3.npy,N2,False
1tmIPCERmE.npy,N2,False
WfcSHRvfLf.npy,N3,True
OqG1YKbHNe.npy,N3,True
8H3IJRCBVZ.npy,N3,False
MhmrVNUFWE.npy,N3,False
PLSGjdEsl6.npy,N3,False
FE5nfCCjul.npy,N3,True
viqy8jwT24.npy,N3,False
hMnLe9Hl5M.npy,N3,False
J1Nm7d3aQS.npy,N3,False
rn8bHj8LmW.npy,N3,False
bfWeMstITr.npy,N2,False
9iSTfF6pSf.npy,R,True
dlFEiv8nNH.npy,R,False
itJXYsKFsd.npy,R,True
TgdX5Uyy6D.npy,R,False
LcqGmnRJ2k.npy,R,False
zd8w310ER1.npy,R,False
lllA4D9xBS.npy,R,False
RbrnLagRW5.npy,R,False
ta7JlMQrNx.npy,R,False
s9GVgnMwfX.npy,R,False
zrFncH33PN.npy,R,False
qqBGpkYKHS.npy,R,False
pzlIPAl2hT.npy,N2,True
